stats.LF60.csv:local_ep_2_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 20.324778, 413.096609, 20.324778, 20.324778
stats.LF65.csv:local_ep_0_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 20.830608, 433.914223, 20.830608, 20.830608
stats.LF65.csv:local_ep_1_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.860986, 355.736805, 18.860986, 18.860986
stats.LF65.csv:local_ep_2_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 20.909997, 437.227961, 20.909997, 20.909997
stats.LF65.csv:local_ep_0_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.879702, 356.443153, 18.879702, 18.879702
stats.LF65.csv:local_ep_1_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 16.956053, 287.507748, 16.956053, 16.956053
stats.LF65.csv:local_ep_2_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.872290, 356.163320, 18.872290, 18.872290
stats.LF65.csv:local_ep_0_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 20.867788, 435.464594, 20.867788, 20.867788
stats.LF65.csv:local_ep_1_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.847174, 355.215961, 18.847174, 18.847174
stats.LF65.csv:local_ep_2_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 20.800781, 432.672491, 20.800781, 20.800781
stats.LF70.csv:local_ep_0_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 21.470873, 460.998386, 21.470873, 21.470873
stats.LF70.csv:local_ep_1_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 19.379998, 375.584321, 19.379998, 19.379998
stats.LF70.csv:local_ep_2_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 21.553540, 464.555069, 21.553540, 21.553540
stats.LF70.csv:local_ep_0_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 19.448249, 378.234387, 19.448249, 19.448249
stats.LF70.csv:local_ep_1_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 17.383857, 302.198477, 17.383857, 17.383857
stats.LF70.csv:local_ep_2_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 19.445947, 378.144868, 19.445947, 19.445947
stats.LF70.csv:local_ep_0_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 21.494033, 461.993469, 21.494033, 21.494033
stats.LF70.csv:local_ep_1_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 19.351432, 374.477933, 19.351432, 19.351432
stats.LF70.csv:local_ep_2_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 21.450683, 460.131819, 21.450683, 21.450683
stats.LF75.csv:local_ep_0_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 22.309992, 497.735756, 22.309992, 22.309992
stats.LF75.csv:local_ep_1_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 20.027149, 401.086708, 20.027149, 20.027149
stats.LF75.csv:local_ep_2_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 22.393104, 501.451092, 22.393104, 22.393104
stats.LF75.csv:local_ep_0_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 20.232398, 409.349925, 20.232398, 20.232398
stats.LF75.csv:local_ep_1_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 17.937133, 321.740745, 17.937133, 17.937133
stats.LF75.csv:local_ep_2_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 20.230535, 409.274543, 20.230535, 20.230535
stats.LF75.csv:local_ep_0_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 22.374799, 500.631616, 22.374799, 22.374799
stats.LF75.csv:local_ep_1_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 19.955749, 398.231903, 19.955749, 19.955749
